OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,City,TractBG,GlobalID,SqMiles,Acres
6652,26,163,515900,2,261635159002,Block Group 2,G5030,S,376397,0,+42.3826425,-083.0212285,Detroit,5159002,a88e8279-3d78-4a52-a7d3-cca981d374bd,0.14532769,93.00972409
6653,26,163,515900,3,261635159003,Block Group 3,G5030,S,277915,0,+42.3775741,-083.0183418,Detroit,5159003,4ef3d80c-4f03-494f-a773-ab314cd3593d,0.10730358,68.67429196
6654,26,163,510400,3,261635104003,Block Group 3,G5030,S,325405,0,+42.4153404,-083.0732583,Detroit,5104003,4abadb3f-1b70-4aad-912f-5fe2e2647a21,0.12563957,80.4093265
6655,26,163,510400,1,261635104001,Block Group 1,G5030,S,357243,0,+42.4164121,-083.0669884,Detroit,5104001,b55cdd5a-afaa-48fc-8e47-14cd7e20b733,0.13793229,88.27666762
6656,26,163,507900,4,261635079004,Block Group 4,G5030,S,253907,0,+42.4251615,-083.1062870,Detroit,5079004,ef4c8ce2-c198-4de6-8686-7a5fac39e0e8,0.09803404,62.74178597
6657,26,163,507900,3,261635079003,Block Group 3,G5030,S,196957,0,+42.4279152,-083.1071477,Detroit,5079003,6b043d97-c6b3-4fa1-a00d-420e74043c0a,0.07604552,48.66913452
6658,26,163,507900,2,261635079002,Block Group 2,G5030,S,266433,0,+42.4209575,-083.1045141,Detroit,5079002,c8bd0019-094b-4771-b923-22c558ec6be2,0.10287035,65.83702797
6659,26,163,507900,1,261635079001,Block Group 1,G5030,S,343557,0,+42.4306383,-083.1081465,Detroit,5079001,3f440ed2-490f-46f3-bf86-d3a000bacf17,0.13264809,84.89478338
6660,26,163,507800,2,261635078002,Block Group 2,G5030,S,468828,0,+42.4290979,-083.0980867,Detroit,5078002,b1613b8f-b705-4ed3-ba1d-04faf230b883,0.1810155,115.84992156
6661,26,163,546100,4,261635461004,Block Group 4,G5030,S,242204,0,+42.3538496,-083.2413049,Detroit,5461004,4ffbd829-1fc0-4ab9-afdc-c5e2bc56d9fa,0.09351548,59.84991169
6662,26,163,546100,3,261635461003,Block Group 3,G5030,S,221361,0,+42.3469608,-083.2420440,Detroit,5461003,f1ae5ca8-6f4e-4f78-93ae-a271cb8d0c62,0.08546796,54.69949424
6663,26,163,546100,2,261635461002,Block Group 2,G5030,S,316278,0,+42.3466879,-083.2379146,Detroit,5461002,330e6f6e-20c8-4ef0-a817-4e3cc455fe19,0.12211561,78.15399569
6664,26,163,546100,1,261635461001,Block Group 1,G5030,S,243289,0,+42.3539160,-083.2376377,Detroit,5461001,8aca427f-80c1-4cc5-aa1c-8e133208fe48,0.0939344,60.11802103
6665,26,163,546000,4,261635460004,Block Group 4,G5030,S,202075,0,+42.3559253,-083.2243206,Detroit,5460004,32a8f29e-26d4-4f92-8b4f-bd03a7e94222,0.07802159,49.93381986
6666,26,163,546000,3,261635460003,Block Group 3,G5030,S,241216,0,+42.3539803,-083.2339822,Detroit,5460003,6968bf13-aa85-4339-ab73-ea8b304579e5,0.09313401,59.60577158
6667,26,163,537100,3,261635371003,Block Group 3,G5030,S,357946,0,+42.4000496,-083.1745101,Detroit,5371003,0bdf35c9-c525-41cc-80c4-dd967d2e00c0,0.13820372,88.4503827
6668,26,163,537000,3,261635370003,Block Group 3,G5030,S,324970,0,+42.4039804,-083.1743551,Detroit,5370003,8a2a367a-1cf3-4e84-837a-c096cc758420,0.12547161,80.30183566
6669,26,163,537000,1,261635370001,Block Group 1,G5030,S,323058,0,+42.4076270,-083.1745222,Detroit,5370001,d407873d-050d-40d1-bf00-24c0cbe9a8ee,0.12473339,79.82937017
6670,26,163,537000,2,261635370002,Block Group 2,G5030,S,358694,0,+42.4056435,-083.1819901,Detroit,5370002,3eb02d7b-bb55-4d04-963d-934777e04d41,0.13849252,88.63521753
6671,26,163,537600,2,261635376002,Block Group 2,G5030,S,295918,0,+42.4128092,-083.1872076,Detroit,5376002,4b96f55b-b0a3-4c3c-be27-2b60eab8f9cb,0.11425457,73.12293013
6672,26,163,537600,3,261635376003,Block Group 3,G5030,S,441612,0,+42.4137471,-083.1943142,Detroit,5376003,b467b546-ac68-4a79-8710-7aa90c36c439,0.17050734,109.12470151
6673,26,163,538700,3,261635387003,Block Group 3,G5030,S,480103,0,+42.4285965,-083.1657480,Detroit,5387003,b1a32711-6c30-4160-804c-2c10ae990ca7,0.1853688,118.63603473
6674,26,163,539700,2,261635397002,Block Group 2,G5030,S,363987,0,+42.4322960,-083.1943850,Detroit,5397002,77f062b2-e147-479f-9d0c-fe458a1a73e4,0.14053616,89.94314631
6675,26,163,540800,1,261635408001,Block Group 1,G5030,S,870123,0,+42.4405011,-083.2326012,Detroit,5408001,c3df9b68-c79f-4003-985e-e1a9c6ae8622,0.33595636,215.01207543
6676,26,163,540300,5,261635403005,Block Group 5,G5030,S,392852,0,+42.4283584,-083.2132395,Detroit,5403005,3f7d2c07-1a2a-4f72-bc97-f52887016374,0.151681,97.07584313
6677,26,163,540200,6,261635402006,Block Group 6,G5030,S,357334,0,+42.4319742,-083.2139094,Detroit,5402006,ee1ac532-4f07-4965-81c8-cd665eb94faf,0.13796742,88.29915421
6678,26,163,540600,3,261635406003,Block Group 3,G5030,S,327858,0,+42.4172466,-083.2339231,Detroit,5406003,15b2e486-1142-4ac9-a81f-00d444f8eae0,0.12658668,81.015476
6679,26,163,540600,4,261635406004,Block Group 4,G5030,S,318683,0,+42.4212446,-083.2332755,Detroit,5406004,cf696c30-b866-4677-b409-13f170087a23,0.12304419,78.74828413
